"id","x","y","date","dx","dy","dist","dt","R2n","abs.angle","rel.angle","alt","InBurrow"
"tm14",373960.266,8212375.161,2015-07-06 20:46:00,11.0740000000224,64.0129999993369,64.9638179675087,300,988913.974597773,1.399495663987,-0.365129218990789,216.53,0
"tm14",373971.34,8212439.174,2015-07-06 20:51:00,4.84299999999348,13.3040000004694,14.1580741985775,300,1107052.96672374,1.22168136127731,-0.17781430270969,222.64,0
"tm14",373976.183,8212452.478,2015-07-06 20:56:00,27.6339999999618,10.4479999998584,29.5431660455499,300,1135849.73852554,0.361472552637029,-0.860208808640284,214.13,0
"tm14",374003.817,8212462.926,2015-07-06 21:01:00,-5.93599999998696,-27.804999999702,28.4315690911225,300,1189412.96420525,-1.78112567881801,-2.14259823145504,216.15,0
"tm14",373997.881,8212435.121,2015-07-06 21:06:00,1.8059999999823,-35.2829999998212,35.3291908340301,300,1133963.79228276,-1.51965483590045,0.261470842917556,214.78,0
"tm14",373999.687,8212399.838,2015-07-06 21:11:00,-260.259999999951,-204.51600000076,331.001604008629,600,1078004.95884599,-2.47556165132132,-0.955906815420869,214.03,0
"tm14",373739.427,8212195.322,2015-07-06 21:21:00,106.834999999963,-282.514999999665,302.04046492118,600,517828.251988868,-1.20926082946883,1.26630082185249,250.51,0
"tm14",373846.262,8211912.807,2015-07-06 21:31:00,57.4679999999935,-64.7259999997914,86.5564908020897,300,351243.039429111,-0.844725810456993,0.364535019011836,199.35,0
"tm14",373903.73,8211848.081,2015-07-06 21:36:00,-11.3009999999776,-24.2949999999255,26.7947686311316,600,374316.731221178,-2.00618344143041,-1.16145763097342,219.58,0
"tm14",373892.429,8211823.786,2015-07-06 21:46:00,-18.9739999999874,-28.875,34.5510969579769,600,350002.241797217,-2.1521523230757,-0.145968881645289,197.64,0
"tm14",373873.455,8211794.911,2015-07-06 21:56:00,-4.4210000000312,-12.1960000004619,12.9725732609819,360,317121.180986202,-1.91855969108931,0.233592631986391,182.48,0
"tm14",373869.034,8211782.715,2015-07-06 22:02:00,-9.4890000000014,13.9970000004396,16.9102670000308,300,307678.34900498,2.16655681566029,-2.19806880042999,205.5,0
"tm14",373859.545,8211796.712,2015-07-06 22:07:00,40.2330000000075,31.9840000001714,51.3971842128687,300,303446.347625161,0.671665908086919,-1.49489090757337,211.04,0
"tm14",373899.778,8211828.696,2015-07-06 22:12:00,1.29300000000512,-1.76300000026822,2.18632522762717,300,360359.687140279,-0.937998313147966,-1.60966422123488,206.82,0
"tm14",373901.071,8211826.933,2015-07-06 22:17:00,-5.34200000000419,-0.583999999798834,5.37382731391788,300,360952.736402155,-3.03270272336736,-2.09470441021939,209.3,0
"tm14",373895.729,8211826.349,2015-07-06 22:22:00,10.4899999999907,16.6569999996573,19.6849117089304,300,354802.173010245,1.00877764144271,-2.24170494236952,209.41,0
"tm14",373906.219,8211843.006,2015-07-06 22:27:00,-10.6719999999623,14.9850000003353,18.3967880079443,300,374505.392677081,2.18964933330929,1.18087169186658,207.18,0
"tm14",373895.547,8211857.991,2015-07-06 22:32:00,-9.3640000000014,-7.9089999999851,12.2571112828346,300,370485.89197031,-2.44023161176741,1.65330436210288,206.02,0
"tm14",373886.183,8211850.082,2015-07-06 22:37:00,-19.5740000000224,1.2160000000149,19.6117345485021,300,356170.056829307,3.07954916164168,-0.76340453377049,208.9,0
"tm14",373866.609,8211851.298,2015-07-06 22:42:00,-24.8510000000242,63.8070000000298,68.4755828745182,300,336133.517437293,1.94219348218063,-1.13735567946105,241.64,0
"tm14",373841.758,8211915.105,2015-07-06 22:47:00,19.640000000014,61.8499999996275,64.8933902639897,600,348262.548373367,1.26332425029214,-0.678869231888498,187.39,0
"tm14",373861.398,8211976.955,2015-07-06 22:57:00,-19.7039999999688,23.785000000149,30.886466955705,300,411918.484013172,2.26262867077859,0.999304420486453,202.19,0
"tm14",373841.694,8212000.74,2015-07-06 23:02:00,-135.97000000003,105.322999999858,171.990625410161,600,411009.343060339,2.48252960342735,0.219900932648758,190.18,0
"tm14",373705.724,8212106.063,2015-07-06 23:12:00,-111.631999999983,37.7510000001639,117.84244322403,300,392729.71233726,2.81549216540501,0.332962561977664,198.64,0
"tm14",373594.092,8212143.814,2015-07-06 23:17:00,-46.0260000000126,-10.3330000005662,47.1716394140893,600,365726.154308478,-2.92075079781062,0.546942343963952,193.73,0
"tm14",373548.066,8212133.481,2015-07-06 23:27:00,-12.3460000000196,27.3680000007153,30.0238428592949,300,333919.914756851,1.99457359966765,-1.36786090970131,212.96,0
"tm14",373535.72,8212160.849,2015-07-06 23:32:00,11.1800000000512,101.077999999747,101.694417171986,300,359575.405249652,1.46063645485958,-0.53393714480807,216.2,0
"tm14",373546.9,8212261.927,2015-07-06 23:37:00,-44.5560000000405,13.1310000000522,46.4506221379755,300,489263.873825451,2.85499814765757,1.39436169279798,212.85,0
"tm14",373502.344,8212275.058,2015-07-06 23:42:00,2.89199999999255,-0.867999999783933,3.01945160576914,300,491352.991412518,-0.291583681860189,3.13660347766183,224.36,0
"tm14",373505.236,8212274.19,2015-07-06 23:47:00,-59.7331999999587,-327.016999999993,332.427696606691,360,491064.98218081,-1.75146539882435,-1.45988171696416,211.59,0
"tm14",373445.5028,8211947.173,2015-07-06 23:53:00,-57.7717999999877,-305.524000000209,310.938089418723,148500,136139.777393274,-1.7576806765776,-0.00621527775325403,204.15,1
"tm14",373387.731,8211641.649,2015-07-08 17:08:00,-0.783000000054017,5.96999999973923,6.02112854845095,300,4088.12029004122,1.70120773330722,-2.82429689729477,198.85,0
"tm14",373386.948,8211647.619,2015-07-08 17:13:00,-0.669999999983702,42.1500000003725,42.1553246937013,300,4665.33247301243,1.586690599127,-0.114517134180217,203.01,0
"tm14",373386.278,8211689.769,2015-07-08 17:18:00,6.0559999999823,6.56300000008196,8.930179449533,300,11147.6260530991,0.825554075811547,-0.761136523315451,213.5,0
"tm14",373392.334,8211696.332,2015-07-08 17:23:00,-0.87599999998929,3.64599999971688,3.74975892530663,300,12979.3474761212,1.80659025468644,0.981036178874896,205.48,0
"tm14",373391.458,8211699.978,2015-07-08 17:28:00,-9.58199999999488,48.5159999998286,49.4531796751561,300,13683.2218000649,1.76578867429233,-0.0408015803941189,194.2,0
"tm14",373381.876,8211748.494,2015-07-08 17:33:00,-8.32799999997951,16.5480000004172,18.5254389425316,360,25860.5482600424,2.03705111411827,0.271262439825942,202.13,0
"tm14",373373.548,8211765.042,2015-07-08 17:39:00,-1.625,3.64099999982864,3.98716766624532,300,30853.2302441937,1.99057404331098,-0.0464770708072884,197.3,0
"tm14",373371.923,8211768.683,2015-07-08 17:44:00,-0.986000000033528,22.7869999995455,22.8083222745417,300,32053.567450137,1.61403963754386,-0.376534405767117,209.42,0
"tm14",373370.937,8211791.47,2015-07-08 17:49:00,-4.16599999996834,17.8990000002086,18.3774252006968,300,40616.4928129711,1.79947538552936,0.185435747985494,219.83,0
"tm14",373366.771,8211809.369,2015-07-08 17:54:00,-9.06200000003446,13.8890000004321,16.5838525383166,300,47936.4960500613,2.14889809816489,0.349422712635535,205.11,0
"tm14",373357.709,8211823.258,2015-07-08 17:59:00,-2.78699999995297,1.20099999941885,3.03476028680058,360,53940.1723572654,2.73471056203744,0.585812463872554,209.88,0
"tm14",373354.922,8211824.459,2015-07-08 18:05:00,4.39499999996042,16.7319999998435,17.2995910065648,300,54455.2507329965,1.31392865107622,-1.42078191096123,213.87,0
"tm14",373359.317,8211841.191,2015-07-08 18:10:00,149.111000000034,305.560000000522,340.00147635169,900,62617.3744499172,1.11680074740821,-0.197127903668007,227.69,0
"tm14",373508.428,8212146.751,2015-07-08 18:25:00,99.1549999999697,68.2819999996573,120.391634048829,300,334235.563505395,0.603060366989386,-0.513740380418822,220.14,0
"tm14",373607.583,8212215.033,2015-07-08 18:30:00,29.8470000000088,-21.2929999995977,36.6638140130483,360,456322.32241,-0.619666088765415,-1.2227264557548,221.55,0
"tm14",373637.43,8212193.74,2015-07-08 18:36:00,147.418000000005,42.7790000000969,153.499542556354,300,446567.753204487,0.282431238276034,0.902097327041449,180.37,0
"tm14",373784.848,8212236.519,2015-07-08 18:41:00,33.7079999999842,-41.9599999999627,53.8225869314715,360,606881.423473644,-0.894024235294905,-1.17645547357094,197.51,0
"tm14",373818.556,8212194.559,2015-07-08 18:47:00,-3.91800000000512,-99.820000000298,99.8968624335096,360,585041.985905629,-1.61002683988277,-0.716002604587868,211.5,0
"tm14",373814.638,8212094.739,2015-07-08 18:53:00,30.7840000000433,-35.5600000005215,47.0336927748583,300,470881.508893214,-0.857262616623462,0.752764223259312,213.92,0
"tm14",373845.422,8212059.179,2015-07-08 18:58:00,31.8469999999506,2.94900000002235,31.9832457701996,300,465983.061612748,0.0923356766798647,0.949598293303326,205.22,0
"tm14",373877.269,8212062.128,2015-07-08 19:03:00,22.8560000000289,-70.1259999992326,73.756712317549,300,501419.674576716,-1.25572565966158,-1.34806133634145,207.4,0
"tm14",373900.125,8211992.002,2015-07-08 19:08:00,0.931999999971595,-32.0800000000745,32.0935355485295,300,464982.928325395,-1.54175212737027,-0.286026467708693,205.95,0
"tm14",373901.057,8211959.922,2015-07-08 19:13:00,4.08900000003632,-4.40200000070035,6.00812158719037,300,441325.257309275,-0.822244040553778,0.719508086816496,207.03,0
"tm14",373905.146,8211955.52,2015-07-08 19:18:00,-3.8859999999986,-31.0009999992326,31.2436072973722,300,442634.194179801,-1.69549670470648,-0.873252664152704,212.33,0
"tm14",373901.26,8211924.519,2015-07-08 19:23:00,1.60399999999208,0.00899999961256981,1.60402524916774,300,416694.72892933,0.00561091344474502,1.70110761815123,208.39,0
"tm14",373902.864,8211924.528,2015-07-08 19:28:00,3.73200000001816,1.90199999976903,4.18872629796421,300,418476.684112063,0.471334837409122,0.465723923964377,201.47,0
"tm14",373906.596,8211926.43,2015-07-08 19:33:00,-1.6370000000461,-12.9539999999106,13.0570243546466,300,423900.311139928,-1.69650024566251,-2.16783508307163,212.62,0
"tm14",373904.959,8211913.476,2015-07-08 19:38:00,4.17700000002515,-1.1929999999702,4.34402785443866,300,413558.113656938,-0.27820479733713,1.41829544832538,213.27,0
"tm14",373909.136,8211912.283,2015-07-08 19:43:00,-11.7559999999939,-19.6509999996051,22.8990248042212,600,417457.007256985,-2.1099201708711,-1.83171537353397,210.65,0
"tm14",373897.38,8211892.632,2015-07-08 19:53:00,-2.19300000002841,28.2009999994189,28.2861388310131,300,392179.240000229,1.64840334528428,-2.5248617910242,206.98,0
"tm14",373895.187,8211920.833,2015-07-08 19:58:00,21.75900000002,-28.0889999996871,35.5309161433151,300,407573.601409838,-0.911708160705449,-2.56011150598973,220.42,0
"tm14",373916.946,8211892.744,2015-07-08 20:03:00,-3.56199999997625,-12.7439999999478,13.2324366614204,360,414109.940900057,-1.84334510454936,-0.931636943843909,213.41,0
"tm14",373913.384,8211880,2015-07-08 20:09:00,-14.6030000000028,-26.6370000001043,30.3772509948751,300,402549.186640111,-2.0722737513246,-0.228928646775237,212.39,0
"tm14",373898.781,8211853.363,2015-07-08 20:14:00,4.54800000000978,-9.93099999986589,10.9228688995806,300,371586.836282043,-1.1413426768143,0.930931074510297,208.94,0
"tm14",373903.329,8211843.432,2015-07-08 20:19:00,-12.5979999999981,-3.28100000042468,13.0182397044585,300,371504.624761119,-2.88681421844797,-1.74547154163367,210.14,0
"tm14",373890.731,8211840.151,2015-07-08 20:24:00,-6.22400000004563,22.6450000004843,23.4847652963044,300,356038.421121908,1.83902397155997,-1.55734711717165,205.66,0
"tm14",373884.507,8211862.796,2015-07-08 20:29:00,2.60300000000279,49.3609999995679,49.4295855733927,300,361115.119025113,1.51811118769422,-0.32091278386575,211.2,0
"tm14",373887.11,8211912.157,2015-07-08 20:34:00,-26.5349999999744,3.16700000036508,26.7233252796308,300,393162.353724867,3.02280277537857,1.50469158768435,214.04,0
"tm14",373860.575,8211915.324,2015-07-08 20:39:00,-5.03200000000652,19.8859999999404,20.5127769938079,300,367323.326649131,1.81863631393394,-1.20416646144463,208.92,0
"tm14",373855.543,8211935.21,2015-07-08 20:44:00,-13.1770000000251,22.936999999918,26.4525858470756,300,375481.553213092,2.09224471534075,0.273608401406811,207.38,0
"tm14",373842.366,8211958.147,2015-07-08 20:49:00,-11.6059999999707,28.8109999997541,31.060794532419,300,378599.108861014,1.95374191302312,-0.138502802317623,204.88,0
"tm14",373830.76,8211986.958,2015-07-08 20:54:00,0.711999999999534,25.1189999999478,25.129088821471,300,389244.016755853,1.54245883692799,-0.411283076095133,215.75,0
"tm14",373831.472,8212012.077,2015-07-08 20:59:00,12.3169999999809,126.86400000006,127.460515396003,300,410444.7753688,1.47401144773273,-0.0684473891952566,211.9,0
"tm14",373843.789,8212138.941,2015-07-08 21:04:00,-42.6579999999958,110.94800000079,118.866158633039,300,545379.78524179,1.93785781558389,0.463846367851154,235.14,0
"tm14",373801.131,8212249.889,2015-07-08 21:09:00,-63.11599999998,-13.418000000529,64.5265230739397,300,638792.7720508,-2.93211858036136,1.41320891123434,214.47,0
"tm14",373738.015,8212236.471,2015-07-08 21:14:00,-102.435999999987,0.29700000025332,102.436430555723,300,568138.08586612,3.13869329039689,-0.212373436421339,213.05,0
"tm14",373635.579,8212236.768,2015-07-08 21:19:00,-16.9020000000019,-35.8330000005662,39.6192061132053,300,499205.691937456,-2.01153899090621,1.13295302587649,211.87,0
"tm14",373618.677,8212200.935,2015-07-08 21:24:00,-62.5170000000508,-61.7649999996647,87.8822536918855,300,444803.753137739,-2.36224517189421,-0.350706180987995,217.84,0
"tm14",373556.16,8212139.17,2015-07-08 21:29:00,-52.3649999999907,-42.0120000001043,67.1349489387442,300,343419.178484111,-2.4654559511977,-0.103210779303497,212.47,0
"tm14",373503.795,8212097.158,2015-07-08 21:34:00,-5.12099999998463,-20.7189999995753,21.3424835008076,300,280130.555381004,-1.81310445068764,0.652351500510066,209.26,0
"tm14",373498.674,8212076.439,2015-07-08 21:39:00,-26.6359999999986,-53.5930000003427,59.8471899510467,300,258028.89680542,-2.03204523166119,-0.218940780973549,213.84,0
"tm14",373472.038,8212022.846,2015-07-08 21:44:00,11.5189999999711,-13.6529999999329,17.8631399814675,300,201596.697800079,-0.869972671313621,1.16207256034757,216.58,0
"tm14",373483.557,8212009.193,2015-07-08 21:49:00,-18.7229999999981,-16.5930000003427,25.0175613921762,300,192976.035410124,-2.41643412431066,-1.54646145299704,233.13,0
"tm14",373464.834,8211992.6,2015-07-08 21:54:00,-49.3499999999767,-134.05700000003,142.852027458506,360,174671.290339845,-1.92352777203276,0.4929063522779,217.71,0
"tm14",373415.484,8211858.543,2015-07-08 22:00:00,8.73599999997532,38.2310000006109,39.2164131078594,69060,75968.7737768852,1.34614765958279,-3.01350987556403,217.17,1
"tm14",373424.22,8211896.774,2015-07-09 17:11:00,14.8270000000484,43.234999999404,45.7067298540368,300,99119.9363242385,1.24042505771644,-0.105722601866346,193.4,0
"tm14",373439.047,8211940.009,2015-07-09 17:16:00,5.27700000000186,11.9790000002831,13.089811687217,300,129879.304057865,1.15585311546152,-0.0845719422549203,214.06,0
"tm14",373444.324,8211951.988,2015-07-09 17:21:00,49.9479999999749,109.046000000089,119.940955557378,360,139363.660112065,1.14127216308354,-0.0145809523779852,177.43,0
"tm14",373494.272,8212061.034,2015-07-09 17:27:00,38.3809999999939,56.75800000038,68.5169448023091,300,242012.644308161,0.976207733855908,-0.165064429227629,214.71,0
"tm14",373532.653,8212117.792,2015-07-09 17:32:00,52.6699999999837,137.827999999747,147.548929118203,300,311234.621249578,1.20577808781837,0.229570353962461,227.22,0
"tm14",373585.323,8212255.62,2015-07-09 17:37:00,29.5690000000177,27.1660000002012,40.153671276883,300,497568.647953384,0.743068655919041,-0.462709431899328,215.65,0
"tm14",373614.892,8212282.786,2015-07-09 17:42:00,10.445000000007,-31.3610000004992,33.0546569492327,300,549288.271460686,-1.24929450957816,-1.99236316549721,213.18,0
"tm14",373625.337,8212251.425,2015-07-09 17:47:00,46.4810000000289,-69.1049999995157,83.2825575131777,300,512568.487417998,-0.978687537721029,0.270606971857136,218.52,0
"tm14",373671.818,8212182.32,2015-07-09 17:52:00,29.5169999999925,-38.2220000000671,48.2925933555518,300,453992.708548586,-0.913205634797408,0.0654819029236203,212.15,0
"tm14",373701.335,8212144.098,2015-07-09 17:57:00,26.3249999999534,-22.3090000003576,34.506479188893,300,430225.81046147,-0.703009113043119,0.210196521754289,203.33,0
"tm14",373727.66,8212121.789,2015-07-09 18:02:00,36.463000000047,-37.5190000003204,52.3185027502457,300,425325.816409036,-0.799670936405111,-0.0966618233619915,205.32,0
"tm14",373764.123,8212084.27,2015-07-09 18:07:00,16.4749999999767,-20.151999999769,26.0293820324249,360,415901.643652751,-0.88545335772043,-0.0857824213153199,205.66,0
"tm14",373780.598,8212064.118,2015-07-09 18:13:00,21.1680000000051,0.564000000245869,21.1755122724456,300,410402.252519959,0.0266376887490586,0.912091046469489,200.61,0
"tm14",373801.766,8212064.682,2015-07-09 18:18:00,-12.24099999998,9.00200000032783,15.194672915381,300,429679.109736196,2.50750287675066,2.4808651880016,201.85,0
"tm14",373789.525,8212073.684,2015-07-09 18:23:00,-0.916000000026543,10.5060000000522,10.5458566271851,300,427336.864289534,1.65776467327274,-0.849738203477921,204.2,0
"tm14",373788.609,8212084.19,2015-07-09 18:28:00,-4.05800000001909,-0.908999999985099,4.15856285273264,300,436778.170205574,-2.92122835201547,1.70419228189137,205.56,0
"tm14",373784.551,8212083.281,2015-07-09 18:33:00,-114.799999999988,30.8729999996722,118.878854843816,300,432326.944202571,2.8788797166806,-0.48307723848351,201.03,0
"tm14",373669.751,8212114.154,2015-07-09 18:38:00,-94.9020000000019,47.5829999996349,106.162759444947,300,376717.160125284,2.67683293697386,-0.202046779706739,203.82,0
"tm14",373574.849,8212161.737,2015-07-09 18:43:00,-8.58399999997346,5.15100000053644,10.0108869239978,300,376773.5763459,2.60112175964818,-0.0757111773256853,208.07,0
"tm14",373566.265,8212166.888,2015-07-09 18:48:00,39.3150000000023,43.0439999997616,58.2962705580697,300,378864.902441529,0.830644644389768,-1.77047711525841,206.77,0
"tm14",373605.58,8212209.932,2015-07-09 18:53:00,7.26399999996647,75.6080000000075,75.9561410288901,300,448949.882000274,1.47501580998566,0.644371165595891,206.23,0
"tm14",373612.844,8212285.54,2015-07-09 18:58:00,-37.670999999973,-50.0039999997243,62.6059442622695,300,552018.044560301,-2.21644419824722,2.59172529894671,198.02,0
"tm14",373575.173,8212235.536,2015-07-09 19:03:00,-30.0659999999916,-15.1090000001714,33.6488668011967,300,466577.974705648,-2.67592487216205,-0.459480673914828,202.14,0
"tm14",373545.107,8212220.427,2015-07-09 19:08:00,-15.454000000027,65.74199999962,67.5339668607648,300,434606.727834421,1.80167502719812,-1.80558540781941,209.5,0
"tm14",373529.653,8212286.169,2015-07-09 19:13:00,-30.5599999999977,-3.60599999967963,30.7720138437111,660,515823.933777927,-3.02413838228957,1.45737189769189,209.73,0
